,visit_id,region,gender,start times,end times,referal,device,browser,new visit,returning visit
2927,3f14ebe4-8b0f-4200-84dd-ea1d85f507a7,Alabama,Male,2022-03-17 13:38:22.162203,2022-03-17 17:27:16.872185,social media,windows,firefox,no,yes
2928,525fa7c6-625c-4282-986f-749381c00b33,Illinois,Female,2022-03-17 08:25:49.253213,2022-03-17 18:31:25.693964,email,windows,internet explorer,yes,no
2929,56c197b8-d71c-40c8-86a9-aa34cc078dd7,Kansas,Male,2022-03-17 03:00:47.112175,2022-03-17 21:38:59.922246,social media,android,firefox,no,yes
2930,cdc74613-4c1f-4553-b190-8ae6fc7f459a,Colorado,Male,2022-03-17 14:51:09.823365,2022-03-17 22:35:06.116917,google,android,chrome,yes,no
2931,46272452-8645-4be8-bcf9-69db1380d3a6,Indiana,Female,2022-03-17 00:50:02.443779,2022-03-17 20:32:03.252371,email,android,firefox,yes,no
2932,9a47e27d-73d1-4fd9-8fe4-0a71757cb0dd,Oregon,Male,2022-03-17 23:54:26.264292,2022-03-17 23:59:28.359485,social media,windows,edge,yes,no
2933,71622307-929a-490a-b5f5-66a234fe29af,Ohio,Male,2022-03-17 22:09:20.956006,2022-03-17 22:11:03.750347,direct,android,firefox,yes,no
2934,e7bfd936-98ed-471c-8128-b33b960c6138,Maine,Female,2022-03-17 12:31:37.626249,2022-03-17 23:29:17.199254,direct,android,chrome,yes,no
2935,3a68a9f9-f909-4586-8f49-43d22c08f1e8,South Dakota,Female,2022-03-17 23:46:57.959830,2022-03-17 23:49:55.323038,google,android,chrome,no,yes
2936,a2b00187-5466-4b26-95c6-12eb4a3ec58c,Vermont,Female,2022-03-17 00:15:23.325280,2022-03-17 18:28:42.101320,email,windows,firefox,no,yes
2937,1b14d0f7-6aa3-4cbf-b031-aed39140636a,West Virginia,Male,2022-03-17 06:32:05.469280,2022-03-17 17:58:42.386563,google,android,firefox,no,yes
2938,eebfff8c-9b71-436d-a44b-5e01ab5283fb,Pennsylvania,Female,2022-03-17 07:18:25.985657,2022-03-17 19:49:04.050953,social media,ios,chrome,yes,no
2939,18c7be23-e843-4d03-bc1d-cd840856566b,West Virginia,Female,2022-03-17 20:28:22.099631,2022-03-17 21:42:30.399737,email,ios,safari,no,yes
2940,2bd09fa8-d8a7-4e8f-9a81-7df49c3c0921,New Hampshire,Male,2022-03-17 08:09:21.584661,2022-03-17 11:08:19.163670,direct,ios,firefox,yes,no
2941,17fd2cd1-ed8e-45e1-b964-feda7dfcd532,Vermont,Male,2022-03-17 21:22:32.559100,2022-03-17 23:48:40.768741,direct,windows,chrome,no,yes
2942,e8dc3165-82a3-42be-8337-f7e59ec4497b,Wisconsin,Male,2022-03-17 12:50:06.291024,2022-03-17 18:01:40.453174,social media,android,chrome,yes,no
2943,477db7b3-c783-4b9c-9d3f-b659ebce650f,North Dakota,Male,2022-03-17 14:06:38.443603,2022-03-17 19:36:00.489051,social media,android,firefox,yes,no
2944,20606894-0d50-4f14-83a2-c142adb40163,Texas,Female,2022-03-17 05:22:10.836727,2022-03-17 06:49:30.513071,email,mac os,safari,yes,no
2945,b44f4d76-7165-4f3e-8f7e-ecc28e4ec7d2,Oklahoma,Female,2022-03-17 05:42:34.148520,2022-03-17 19:23:17.019351,direct,windows,firefox,yes,no
2946,a5be9d45-55fe-4cb0-9a11-dbedc9146f4b,Michigan,Male,2022-03-17 12:22:20.944749,2022-03-17 16:43:31.175933,social media,mac os,firefox,no,yes
2947,46654c16-22b8-4987-b2e8-fe0985c671b2,California,Male,2022-03-17 21:28:32.504945,2022-03-17 22:00:14.916145,direct,mac os,chrome,yes,no
2948,1e9d0377-cdb7-4b9b-ba91-916678f6b9ad,Missouri,Male,2022-03-17 16:06:49.821486,2022-03-17 19:40:39.984464,email,ios,firefox,no,yes
2949,048b13ce-ce7c-43b3-9b2d-d1eb3c4021b3,Connecticut,Male,2022-03-17 06:16:03.225147,2022-03-17 22:03:12.059242,google,android,firefox,yes,no
2950,d1e1e917-9b9e-4656-accc-66e418048898,Rhode Island,Female,2022-03-17 06:26:59.235569,2022-03-17 08:39:04.367355,google,mac os,firefox,no,yes
2951,c97fb904-cff7-47e2-921e-d66800fd4496,Utah,Female,2022-03-17 03:46:27.037705,2022-03-17 18:51:10.790757,direct,windows,internet explorer,no,yes
2952,312a8676-4c5e-43a5-b5a7-11601a9df8b6,Idaho,Male,2022-03-17 02:00:48.696448,2022-03-17 10:45:30.375116,google,windows,internet explorer,no,yes
2953,8c88996e-6b81-4e30-aeef-d36281f299f3,Florida,Male,2022-03-17 13:12:52.337741,2022-03-17 17:20:30.176021,google,ios,firefox,no,yes
2954,16fd5270-94eb-41d3-939f-04135d85735b,Maryland,Male,2022-03-17 16:30:45.546078,2022-03-17 21:53:22.334457,social media,mac os,safari,no,yes
2955,db7ed793-9071-4e8a-a5b6-bf2fdd814bed,Indiana,Male,2022-03-17 08:19:09.218254,2022-03-17 14:22:12.751459,google,mac os,chrome,no,yes
2956,fdfe4020-92fd-45d1-896a-e09c41b3eeb9,New Hampshire,Female,2022-03-17 21:53:21.344807,2022-03-17 22:54:41.017548,email,ios,chrome,no,yes
2957,7a5a593c-33b1-4e1e-938a-7f20f6c2c062,Wisconsin,Female,2022-03-17 16:05:34.533753,2022-03-17 23:27:36.744725,social media,ios,firefox,yes,no
2958,7bb78c57-4431-4c6e-8d5f-debc63b73ac7,New Mexico,Male,2022-03-17 05:46:58.046613,2022-03-17 06:50:55.006217,social media,android,chrome,yes,no
2959,3df8a51e-57e9-494f-a40f-f551b19497ac,Colorado,Male,2022-03-17 21:50:46.501885,2022-03-17 22:04:34.019977,google,ios,safari,no,yes
2960,62585d09-4f63-48c1-964d-ed86589571bf,Indiana,Female,2022-03-17 22:51:54.847852,2022-03-17 23:47:31.677564,direct,android,firefox,no,yes
2961,7bc70df0-5fe0-4ef8-86af-ce085188c779,Maine,Female,2022-03-17 15:12:45.390707,2022-03-17 16:37:25.370918,social media,mac os,chrome,no,yes
2962,b008bf4f-e48a-49a1-bb08-1fa589f755cb,Washington DC,Female,2022-03-17 12:13:35.702102,2022-03-17 19:51:27.064272,email,windows,edge,yes,no
2963,083a3d92-7eba-43cf-b963-5f00ee5e52f0,North Dakota,Female,2022-03-17 14:00:38.019994,2022-03-17 21:45:27.550237,google,android,chrome,no,yes
2964,f1708210-cf99-427f-9ecd-f76d9dbe7b60,Idaho,Male,2022-03-17 01:38:58.546293,2022-03-17 02:16:11.847588,social media,windows,firefox,no,yes
2965,1d9a12c7-705f-4985-b210-72560735a46d,Indiana,Female,2022-03-17 07:21:33.823128,2022-03-17 16:35:11.010029,social media,mac os,firefox,no,yes
2966,97d5316a-3f0d-40c9-8bb6-f4bc9fa937f2,Rhode Island,Male,2022-03-17 23:24:19.927735,2022-03-17 23:45:36.675076,email,windows,chrome,no,yes
2967,7564a791-90b1-4c50-a0bf-be7ccfe6f94f,Nevada,Female,2022-03-17 04:27:32.234798,2022-03-17 21:08:33.083222,google,ios,safari,no,yes
2968,1524642c-796a-450e-97ac-a042f2982a5c,New Jersey,Female,2022-03-17 06:00:13.615412,2022-03-17 14:23:41.751768,social media,android,firefox,yes,no
2969,f3ce9f44-8847-4b08-b39a-e06e688a0c69,Maine,Male,2022-03-17 01:03:57.441900,2022-03-17 16:30:57.668887,google,ios,chrome,no,yes
2970,6e728f72-28b0-4ed5-992a-5e96ef8eb004,New York,Male,2022-03-17 03:00:59.966055,2022-03-17 18:50:59.491911,google,ios,chrome,yes,no
2971,07f836b2-dfa9-427d-b49e-ba48039e75c6,Wisconsin,Male,2022-03-17 08:04:19.387519,2022-03-17 08:15:02.236388,direct,windows,firefox,yes,no
2972,c9422db5-a9af-408a-b70b-056b38c6ed8f,West Virginia,Female,2022-03-17 13:35:46.341156,2022-03-17 19:37:48.815842,email,android,chrome,yes,no
2973,663b440a-e3cc-4827-a9a9-29cf02f78c0f,Rhode Island,Female,2022-03-17 05:41:32.540519,2022-03-17 23:09:05.572167,direct,windows,internet explorer,no,yes
2974,2ac192eb-23a2-48b3-9911-04d3850b0e5b,Vermont,Female,2022-03-17 03:45:23.672541,2022-03-17 19:49:24.485912,social media,ios,chrome,no,yes
2975,a3a9f05a-5968-47d0-8444-8413787fe581,Utah,Female,2022-03-17 08:51:20.799682,2022-03-17 10:15:41.529570,email,mac os,firefox,no,yes
2976,f5dce291-f463-4a31-baa9-6857b910e9e2,North Carolina,Male,2022-03-17 17:12:25.425490,2022-03-17 19:38:46.555392,google,ios,safari,yes,no
2977,b59ed47d-8289-4e84-82fa-91213e1259b7,South Dakota,Male,2022-03-17 04:23:39.549051,2022-03-17 19:33:37.482423,email,mac os,chrome,yes,no
2978,3d19cebe-ee2e-4e71-9ae3-9e33fe8a2014,Oklahoma,Male,2022-03-17 10:59:38.221509,2022-03-17 12:16:09.345237,google,mac os,safari,no,yes
2979,64d6481d-4dd2-4182-9fab-3d722770710f,Wisconsin,Female,2022-03-17 07:35:56.867781,2022-03-17 22:28:24.129195,social media,android,chrome,no,yes
2980,ad3de8e9-a623-4616-8852-f0588bbb8766,Massachusetts,Male,2022-03-17 23:48:39.346545,2022-03-17 23:58:45.327517,google,ios,safari,yes,no
2981,009838cf-8d82-4fef-a5e7-3fc3eaecbe8c,Connecticut,Male,2022-03-17 14:24:56.770491,2022-03-17 17:28:31.220861,email,android,firefox,yes,no
2982,3234c44f-7b2d-4087-a43f-edd12a9c9645,Maryland,Male,2022-03-17 15:46:38.422971,2022-03-17 22:16:44.154599,email,windows,edge,no,yes
2983,0b072083-64e8-4e88-90ec-40a957b77107,Oklahoma,Male,2022-03-17 12:43:59.027668,2022-03-17 14:46:59.628652,google,android,chrome,yes,no
2984,a6e66452-006d-45e4-b9f2-8acca845419a,Indiana,Female,2022-03-17 18:19:30.610566,2022-03-17 22:23:48.052840,social media,mac os,firefox,yes,no
2985,d51094f0-b639-4872-add6-619f31d21bf5,Kentucky,Female,2022-03-17 12:44:18.812325,2022-03-17 13:49:27.280602,google,windows,chrome,yes,no
2986,4b57e101-fa2b-48b4-a96f-f0c9d169b2fb,Connecticut,Female,2022-03-17 07:27:27.562452,2022-03-17 08:43:35.406091,direct,ios,firefox,no,yes
2987,1ef12052-a445-4459-8007-783f6e666acc,Arizona,Female,2022-03-17 01:29:49.714145,2022-03-17 06:45:16.429233,social media,android,chrome,no,yes
2988,52ec3d17-1925-45d2-9383-d73e7f1006d7,New Mexico,Female,2022-03-17 22:38:21.335184,2022-03-17 23:14:22.182549,direct,android,chrome,no,yes
2989,323c4ea0-7798-41eb-a6c7-3a5805e8660e,South Dakota,Male,2022-03-17 09:36:35.802877,2022-03-17 20:27:42.704715,email,android,firefox,yes,no
2990,6e5fab70-8f6b-43a3-af43-411037577391,Iowa,Female,2022-03-17 08:04:00.162367,2022-03-17 21:15:38.940761,direct,mac os,firefox,no,yes
2991,bb98b578-afa7-4586-b8d4-33e28cfe8da6,Arizona,Female,2022-03-17 12:00:54.858388,2022-03-17 15:16:49.224051,direct,android,firefox,yes,no
2992,b4a95472-9b5c-4eb5-a644-dc1252147c5d,New York,Female,2022-03-17 00:30:29.184041,2022-03-17 03:13:20.900748,social media,mac os,chrome,no,yes
2993,807a1c95-7bb0-4c17-9d0a-8270ce885ad8,North Dakota,Male,2022-03-17 21:32:40.684343,2022-03-17 23:12:57.968029,email,windows,chrome,no,yes
2994,9bcf9718-9ed7-4485-81c7-f1c5a504a2a5,Texas,Male,2022-03-17 01:47:34.839924,2022-03-17 22:28:11.398763,google,windows,firefox,yes,no
2995,18576e5b-b764-44d8-a8b7-bc5884885e2a,New Jersey,Male,2022-03-17 01:15:37.596140,2022-03-17 07:38:28.438281,google,android,firefox,no,yes
2996,ddab3ed9-5c97-4ef6-a526-a252507f353f,Indiana,Female,2022-03-17 20:47:44.677824,2022-03-17 22:38:45.689779,email,ios,chrome,no,yes
2997,2d44a65c-15c2-45a7-80d1-2a8f410b7aae,Oregon,Female,2022-03-17 08:56:19.716613,2022-03-17 09:09:42.406907,social media,android,firefox,no,yes
2998,66924979-168d-4ed1-b67f-f790ef5fefd8,Maryland,Male,2022-03-17 13:46:05.789463,2022-03-17 15:41:32.146494,email,ios,safari,yes,no
2999,b197db99-67ef-4700-ae08-ba5ba8eaba2c,Indiana,Female,2022-03-17 15:48:54.018331,2022-03-17 20:50:10.313381,social media,ios,chrome,no,yes
3000,2d5c4bcf-05ae-4256-8ae8-06751d534725,Wisconsin,Male,2022-03-17 06:19:18.446601,2022-03-17 17:42:01.909672,social media,ios,chrome,no,yes
3001,bc8ed83c-e791-440e-aa51-6116c1b92f82,Alaska,Female,2022-03-17 21:58:45.358758,2022-03-17 22:15:25.094949,social media,windows,firefox,yes,no
3002,1d9918b1-c2cc-4800-8d48-c846e4cbbc21,Florida,Male,2022-03-17 15:19:08.334068,2022-03-17 20:26:15.858660,social media,windows,internet explorer,no,yes
3003,3df1e022-fb4b-487c-b939-008239403ae0,Delaware,Female,2022-03-17 21:14:46.054460,2022-03-17 23:36:02.871214,social media,mac os,safari,yes,no
3004,14004397-dab5-481d-b6cc-66713a4cd475,Kentucky,Female,2022-03-17 20:09:41.953452,2022-03-17 22:04:36.904620,google,ios,safari,yes,no
3005,2e6932cb-1d81-4ae8-99c0-156459398de3,Tennessee,Male,2022-03-17 00:00:50.125747,2022-03-17 08:34:36.957027,social media,ios,safari,no,yes
3006,adb109e7-0cf7-4b5b-98cb-f87ad1400c3d,Maryland,Female,2022-03-17 01:01:41.711889,2022-03-17 01:37:57.577803,direct,android,chrome,yes,no
3007,7c236d9c-66e3-4f4b-b015-e8101435cd38,Alaska,Female,2022-03-17 14:54:41.615482,2022-03-17 18:15:00.298510,google,windows,firefox,no,yes
3008,3426ef9b-4b21-4427-979a-d99559a9d799,Kansas,Female,2022-03-17 06:46:59.490754,2022-03-17 22:21:55.431687,google,ios,chrome,yes,no
3009,2f4d38d6-3524-4c66-9cb0-32e7734a19dd,Arkansas,Female,2022-03-17 09:21:54.669504,2022-03-17 18:53:19.702660,direct,windows,edge,yes,no
3010,110c9589-98ad-498d-9eb6-a4e4bda54478,Iowa,Male,2022-03-17 01:16:08.465678,2022-03-17 19:27:18.806524,email,android,firefox,no,yes
3011,a3c78f7f-aa60-4724-a259-2f9962c1fb92,Missouri,Female,2022-03-17 17:23:36.214118,2022-03-17 17:44:59.080479,email,mac os,chrome,yes,no
3012,a3268b9b-a479-4fdc-a146-403645b623f2,Colorado,Male,2022-03-17 09:17:27.486662,2022-03-17 20:04:28.589932,direct,ios,chrome,no,yes
3013,23e7faa8-92b3-4909-9ff4-940a52d60891,New Jersey,Female,2022-03-17 12:52:26.871224,2022-03-17 21:04:59.048978,google,windows,internet explorer,no,yes
3014,0402ef0b-6f54-4e17-bf63-e7b47b461b86,Utah,Male,2022-03-17 07:06:00.548314,2022-03-17 08:41:01.360126,google,android,chrome,yes,no
3015,608ba7c8-1c83-49f1-83d4-65bb77ae4b78,Delaware,Male,2022-03-17 22:38:39.868987,2022-03-17 23:12:44.315742,email,windows,edge,yes,no
3016,f366c93e-bce7-44ef-a054-5b1379fd86ce,Texas,Female,2022-03-17 18:19:07.889999,2022-03-17 22:58:59.520806,social media,android,chrome,no,yes
3017,dac3f00f-79a6-4518-9dea-cf72bbad3fad,Arizona,Female,2022-03-17 01:43:37.022585,2022-03-17 06:19:52.480131,direct,android,chrome,yes,no
3018,51d5f9e3-2aa0-4f31-8c0f-67607e67710d,West Virginia,Female,2022-03-17 13:04:07.843948,2022-03-17 16:46:46.061305,email,mac os,chrome,no,yes
3019,cea29e5e-8b6b-4cfe-8d02-2e7683d0f3fd,Tennessee,Male,2022-03-17 10:39:19.270903,2022-03-17 11:35:58.230130,direct,android,chrome,no,yes
3020,3e3649fd-9fe8-4ccd-8140-a79f98240c25,Hawaii,Female,2022-03-17 12:05:45.550765,2022-03-17 22:21:01.762153,social media,android,chrome,yes,no
3021,06b9432e-500e-414a-9b7a-1cbef0b7b29f,West Virginia,Female,2022-03-17 09:36:25.136198,2022-03-17 10:35:43.031479,social media,mac os,chrome,yes,no
3022,f2b2a45d-47ac-4982-87a7-2a14a340c342,New Jersey,Female,2022-03-17 04:51:57.683633,2022-03-17 07:30:26.608301,direct,android,chrome,yes,no
3023,fabb216a-b0bf-45cf-84ad-01ac05e7943b,Oregon,Male,2022-03-17 10:51:36.354107,2022-03-17 14:48:00.911306,email,mac os,safari,no,yes
3024,fb68f22d-1b9d-4faf-96a7-956dfa76bb93,Mississippi,Male,2022-03-17 21:51:54.097452,2022-03-17 22:13:01.194020,email,android,chrome,no,yes
3025,c59e0d38-5b24-4b5e-b2e4-72f57b86862d,Indiana,Male,2022-03-17 02:04:29.096351,2022-03-17 20:38:42.244069,direct,android,firefox,yes,no
3026,f6b1b1a3-86c8-4260-9afa-8c391a556177,Washington DC,Male,2022-03-17 03:27:22.481395,2022-03-17 23:47:01.199976,google,ios,firefox,yes,no
3027,757167e8-77de-4157-aa0a-bc18ab9e4a72,Nevada,Female,2022-03-17 19:57:23.965301,2022-03-17 21:32:02.306670,social media,android,firefox,no,yes
3028,c768591b-2f12-4e2f-b836-125132da3d5f,Arkansas,Male,2022-03-17 21:26:38.596685,2022-03-17 22:42:14.545379,social media,windows,internet explorer,no,yes
3029,75a32285-1d4d-4658-9714-9ea46ad181b5,Washington,Male,2022-03-17 11:30:52.909932,2022-03-17 19:55:15.653515,email,ios,chrome,yes,no
3030,02e5e45f-f984-46bb-881a-29fa6b903ae3,Hawaii,Male,2022-03-17 05:31:29.799172,2022-03-17 18:29:54.617140,direct,mac os,chrome,yes,no
3031,efc37098-966b-4f72-8946-6570c37319c0,Nevada,Female,2022-03-17 08:28:17.264249,2022-03-17 12:31:20.645796,direct,android,firefox,no,yes
3032,1587ce87-35cf-4742-b55e-e6edc2829b68,Washington DC,Male,2022-03-17 20:34:05.768912,2022-03-17 20:39:32.303110,email,mac os,chrome,no,yes
3033,32ae44fc-aff9-4101-a493-27663895e779,Montana,Male,2022-03-17 18:19:25.942927,2022-03-17 22:23:55.721259,social media,windows,edge,no,yes
3034,f4b3ea53-1ced-4def-958c-423c89514b68,Alabama,Male,2022-03-17 07:04:23.878745,2022-03-17 13:59:51.829200,direct,ios,firefox,no,yes
3035,32524852-98f7-4baa-9b7a-3bb15d2736d0,North Dakota,Female,2022-03-17 08:49:46.178814,2022-03-17 11:34:20.008233,email,ios,firefox,no,yes
3036,1f0a4584-bc20-44a4-9422-63331bfe8fbf,Connecticut,Female,2022-03-17 03:00:47.633207,2022-03-17 21:52:54.497870,direct,android,firefox,no,yes
3037,3434f50b-b0ed-43fe-b33d-9974506d5f88,Oklahoma,Female,2022-03-17 15:44:37.292953,2022-03-17 16:40:26.436749,social media,mac os,firefox,yes,no
3038,4e3c48bb-c55d-4bd9-b3ef-2f4f238da026,West Virginia,Male,2022-03-17 23:02:51.753588,2022-03-17 23:39:47.076455,google,mac os,chrome,no,yes
3039,f199d14b-bdd0-434d-82e7-f2f462b719d5,Utah,Male,2022-03-17 14:12:17.358273,2022-03-17 16:56:56.713508,direct,ios,firefox,yes,no
3040,9c0f8572-eb5a-4add-bb4a-100f3f8a98e3,Massachusetts,Male,2022-03-17 11:46:46.543438,2022-03-17 18:00:32.666923,direct,windows,chrome,no,yes
3041,183cef41-c005-4e41-95ea-3d21c50b2f5f,Montana,Male,2022-03-17 06:00:05.246686,2022-03-17 21:20:22.786509,email,ios,safari,yes,no
3042,dea1ef70-0e49-44b6-9523-f2096186f93a,Arizona,Female,2022-03-17 08:41:29.967813,2022-03-17 08:51:59.981390,social media,ios,chrome,yes,no
3043,6ee81c23-c305-4e64-a714-906c3d8a525f,Montana,Male,2022-03-17 08:19:08.725302,2022-03-17 19:21:22.059229,google,android,chrome,yes,no
3044,d904fc73-9f1f-4c12-b359-a0d1f0fe3d1e,Utah,Female,2022-03-17 05:30:17.307365,2022-03-17 20:16:32.055147,direct,mac os,firefox,yes,no
3045,5dbbf556-79a5-4653-a718-73a6161ac35c,Delaware,Female,2022-03-17 19:32:32.356580,2022-03-17 20:29:44.894102,direct,windows,edge,no,yes
3046,f1cc5b8f-a1df-45ac-a5ca-7bcc7646e566,West Virginia,Female,2022-03-17 13:27:45.413860,2022-03-17 18:44:33.980290,email,android,chrome,yes,no
3047,5428446a-c3e9-4977-a224-641a8a79f867,Missouri,Male,2022-03-17 12:41:57.938069,2022-03-17 17:16:21.682024,direct,ios,safari,no,yes
3048,f5376d5c-17ef-4c45-835a-baf6ea54669a,Iowa,Female,2022-03-17 11:51:43.174236,2022-03-17 21:17:07.059493,google,android,firefox,yes,no
3049,742bc37d-183c-4589-ac12-4fb3a91c00f0,Missouri,Male,2022-03-17 07:53:46.341147,2022-03-17 18:50:34.409998,direct,ios,safari,yes,no
3050,a22ca91a-8d45-456d-96ad-f12cdd92c017,Mississippi,Female,2022-03-17 16:12:51.737103,2022-03-17 23:49:32.631107,social media,android,firefox,yes,no
3051,a05b2acd-6d40-40bd-87c3-f749f36ef687,Alabama,Female,2022-03-17 23:22:13.825431,2022-03-17 23:46:23.149676,email,mac os,firefox,yes,no
3052,0ad38b34-f821-4adf-8617-ab5b08b4b93d,Hawaii,Male,2022-03-17 08:36:33.644969,2022-03-17 11:42:41.892983,google,windows,edge,no,yes
3053,2e49e2c4-dda9-441b-aac6-01acb0c8ffab,New Jersey,Male,2022-03-17 18:17:06.210479,2022-03-17 23:41:52.363303,email,ios,safari,no,yes
3054,f1ba0ec3-759e-4153-b337-5db9512f545a,Oregon,Male,2022-03-17 07:44:17.060447,2022-03-17 23:36:17.870271,direct,android,firefox,no,yes
3055,c030d936-f9df-4f8c-a143-b472df501c7d,Mississippi,Female,2022-03-17 14:56:03.802898,2022-03-17 20:12:37.994773,social media,android,chrome,yes,no
3056,620a1bd0-b694-48a3-82c4-99f718a9e300,Idaho,Female,2022-03-17 04:44:47.772435,2022-03-17 09:36:01.908013,social media,windows,internet explorer,no,yes
3057,157bca92-cf13-4c74-b9c5-388e331257b7,Michigan,Female,2022-03-17 08:25:47.564729,2022-03-17 18:43:34.325033,social media,ios,chrome,yes,no
3058,777070a8-6801-4a12-aff0-a4001f24be6e,New Jersey,Male,2022-03-17 04:49:43.983368,2022-03-17 14:40:25.436433,google,android,firefox,yes,no
3059,6683db6a-8be9-49c0-ac03-90053a651f40,Colorado,Male,2022-03-17 09:57:03.868136,2022-03-17 16:22:27.621276,google,android,chrome,yes,no
3060,4b5aeb8d-3412-4851-8502-221ba04b4047,Massachusetts,Male,2022-03-17 12:24:08.629323,2022-03-17 20:15:41.061567,email,android,chrome,no,yes
3061,d752b190-f278-4aad-9ee4-2ce9705bb1bb,Ohio,Female,2022-03-17 20:17:24.209308,2022-03-17 20:26:33.598551,google,ios,safari,no,yes
3062,e528d091-d1a0-4256-8dc8-f39cd2a07436,Iowa,Female,2022-03-17 17:15:47.155667,2022-03-17 18:41:30.128358,direct,mac os,safari,yes,no
3063,f5646a7f-62f0-4223-962a-5959b55ce4c5,Nevada,Male,2022-03-17 15:06:05.064169,2022-03-17 22:35:59.283581,social media,android,firefox,no,yes
3064,8b4a8194-7f07-49a3-8e2e-0420a683243e,New York,Female,2022-03-17 21:50:48.734372,2022-03-17 22:33:53.442011,direct,android,chrome,no,yes
3065,1c736495-4ab3-490e-9115-01222568d76e,West Virginia,Male,2022-03-17 02:54:40.306430,2022-03-17 22:16:11.952465,direct,ios,chrome,no,yes
3066,ef2fc778-fbdd-474e-8135-19f3ad203fc7,Wisconsin,Male,2022-03-17 08:04:18.274785,2022-03-17 23:28:54.867571,social media,mac os,safari,yes,no
3067,3dbceaf5-f289-44bc-b1dc-8177fe30718b,Missouri,Male,2022-03-17 00:20:33.475057,2022-03-17 14:34:48.923202,google,windows,edge,no,yes
3068,7265d8ba-2ec9-4689-b54f-619943a3cc1f,Louisiana,Male,2022-03-17 06:02:50.885664,2022-03-17 19:33:28.585666,social media,windows,edge,no,yes
3069,9429c12f-70fb-4b9c-97ff-6389badba247,Oregon,Male,2022-03-17 05:39:13.878031,2022-03-17 11:42:51.578641,google,windows,firefox,no,yes
3070,acfa05f3-f605-491c-94c3-c602c71448da,New Mexico,Female,2022-03-17 01:54:07.449269,2022-03-17 10:28:44.061388,email,ios,firefox,yes,no
3071,52ca776f-fd42-42ea-81d6-5472aa80aa77,Vermont,Male,2022-03-17 03:08:42.400703,2022-03-17 07:56:24.993171,email,windows,edge,yes,no
3072,164f1905-38a5-4658-8b06-a7cc74790a17,Minnesota,Female,2022-03-17 22:25:36.245437,2022-03-17 23:22:12.898228,social media,mac os,safari,no,yes
3073,4bfbf0ee-2339-4c8c-b8c9-d1b5605a55f2,Wyoming,Male,2022-03-17 14:07:42.449700,2022-03-17 19:45:42.996191,google,mac os,safari,no,yes
3074,888ff019-a473-41a5-b10d-1e2317f3bed3,California,Female,2022-03-17 04:51:06.231720,2022-03-17 08:10:57.232751,direct,android,firefox,no,yes
3075,d3998902-29f8-491c-bc87-1c2a23829c96,Alaska,Female,2022-03-17 16:34:25.402751,2022-03-17 18:33:40.726612,email,android,chrome,yes,no
3076,8c443132-e89f-4e74-8269-148688cb3359,Virginia,Male,2022-03-17 03:36:18.668327,2022-03-17 21:27:11.622054,social media,windows,firefox,yes,no
3077,75eb2c9b-a294-4751-b64d-71f42ba22404,Virginia,Female,2022-03-17 15:49:40.173528,2022-03-17 16:03:33.673637,direct,windows,chrome,no,yes
3078,6aa2b2ce-5ef1-4744-b206-b84d337e61ee,Ohio,Female,2022-03-17 05:09:42.182191,2022-03-17 23:46:07.453127,social media,ios,firefox,no,yes
3079,1f23d9d7-bea3-42e1-af2e-d2a50c1eff71,Alabama,Female,2022-03-17 16:48:00.419468,2022-03-17 16:58:56.893883,google,mac os,safari,no,yes
3080,b0aea819-9618-4339-bf27-65d03a36e51b,Vermont,Female,2022-03-17 03:37:49.932102,2022-03-17 23:55:10.875537,google,mac os,safari,no,yes
3081,afcc4b0f-b26b-4e18-927a-1719839d1ac0,Vermont,Female,2022-03-18 19:00:24.671666,2022-03-18 19:43:47.072370,social media,windows,chrome,no,yes
3082,a1952763-dc57-4637-8efd-455caed5951a,North Dakota,Female,2022-03-18 00:56:55.210296,2022-03-18 21:21:08.209991,google,ios,safari,no,yes
3083,da856ede-2ac7-4f60-9190-8076f057c1d3,Vermont,Female,2022-03-18 01:05:20.763692,2022-03-18 11:29:02.528494,direct,mac os,firefox,no,yes
3084,fb9c8ac8-714b-4d9b-a6bf-314aed833d88,Pennsylvania,Female,2022-03-18 10:28:02.825424,2022-03-18 13:04:12.326350,direct,mac os,safari,no,yes
3085,fb692cda-9815-42df-aa56-9f9be8f47fe2,Oklahoma,Male,2022-03-18 17:11:02.121263,2022-03-18 23:57:19.638041,email,ios,safari,yes,no
3086,d9ceb9e3-5763-485d-b33f-ca6f9c4bade6,Georgia,Female,2022-03-18 22:52:15.448028,2022-03-18 23:46:43.495759,google,ios,chrome,no,yes
3087,b0b3d32e-e805-4d29-8cf4-b0158631790e,Maine,Female,2022-03-18 16:11:36.812914,2022-03-18 18:47:27.105986,google,mac os,chrome,yes,no
3088,5874b132-e524-4cec-9c07-b21cbff3566f,Oregon,Female,2022-03-18 19:47:59.322491,2022-03-18 22:22:00.004763,google,windows,internet explorer,no,yes
3089,022ecbde-e7c9-4bb4-97a2-a6f7cecd2782,Georgia,Female,2022-03-18 16:00:22.380059,2022-03-18 20:56:30.538032,social media,windows,firefox,yes,no
3090,d68aa94e-5257-4b6e-84f6-7991cf827e77,Rhode Island,Female,2022-03-18 18:09:54.928232,2022-03-18 22:08:32.389204,social media,mac os,chrome,no,yes
